ticker,corp_name,매출액증가율(YoY),매출액증가율_순위,매출액증가율_하위(%),영업이익증가율(YoY),영업이익증가율_순위,영업이익증가율_하위(%),ROE,ROE_순위,ROE_하위(%),영업이익률,영업이익률_순위,영업이익률_하위(%),유동비율,유동비율_순위,유동비율_하위(%),부채비율,부채비율_순위,부채비율_하위(%)
357230,에이치피오,4.657,1159.0,46.21,-63.768,1918.0,75.38,3.677,1218.0,47.88,3.29,1178.0,47.06,285.867,711.0,28.43,35.233,1778.0,69.6
355690,에이텀,-19.737,2247.0,89.62,-29.955,1575.0,61.9,-16.322,2090.0,82.18,-12.78,2071.0,82.77,124.836,1642.0,65.72,221.529,281.0,10.97
71670,에이테크솔루션,7.83,950.0,37.87,-87.496,2073.0,81.48,0.454,1572.0,61.8,0.17,1648.0,65.85,97.744,1934.0,77.41,219.054,286.0,11.16
45660,에이텍,1148.099,5.0,0.16,-305.263,2418.0,95.05,16.24,242.0,9.48,3.16,1200.0,47.94,99.918,1908.0,76.37,63.813,1315.0,51.47
224110,에이텍모빌리티,19.128,539.0,21.47,5.436,1012.0,39.76,20.005,147.0,5.74,7.55,639.0,25.51,159.018,1312.0,52.5,49.796,1520.0,59.5
21080,에이티넘인베스트,-61.908,2469.0,98.48,-45.505,1750.0,68.78,6.026,957.0,37.61,26.11,64.0,2.52,246.509,833.0,33.32,18.735,2164.0,84.72
200470,에이팩트,-7.488,1925.0,76.78,-5.89,1220.0,47.94,-66.16,2434.0,95.71,-24.83,2213.0,88.44,30.667,2452.0,98.16,194.169,350.0,13.67
262260,에이프로,-15.171,2153.0,85.87,-78.334,2020.0,79.39,3.794,1210.0,47.56,1.68,1428.0,57.06,90.505,2009.0,80.42,467.53,99.0,3.84
7460,에이프로젠,-0.308,1547.0,61.69,-2.318,1155.0,45.38,-23.404,2182.0,85.8,-57.83,2358.0,94.24,118.907,1704.0,68.2,38.601,1718.0,67.25
3060,에이프로젠바이오로직스,-22.876,2294.0,91.5,-8.098,1253.0,49.23,-28.093,2240.0,88.08,-78.4,2388.0,95.44,78.097,2159.0,86.42,56.06,1423.0,55.7
397030,에이프릴바이오,,,,-226.002,2372.0,93.24,26.9,71.0,2.75,61.31,7.0,0.24,1139.164,117.0,4.65,9.464,2399.0,93.93
244920,에이플러스에셋,47.001,208.0,8.26,151.342,233.0,9.12,4.667,1115.0,43.82,6.12,794.0,31.71,213.477,963.0,38.53,96.607,909.0,35.57
278470,에이피알,37.98,266.0,10.57,17.767,817.0,32.09,41.343,26.0,0.98,16.98,187.0,7.44,197.074,1043.0,41.73,74.684,1183.0,46.3
230240,에치에프알,-4.318,1777.0,70.87,140.392,246.0,9.63,-11.016,1998.0,78.56,-12.88,2073.0,82.85,168.396,1217.0,48.7,70.694,1231.0,48.18
159910,에코글로우,7.821,952.0,37.95,-2.853,1165.0,45.77,-39.495,2341.0,92.05,-43.7,2314.0,92.48,161.21,1291.0,51.66,84.803,1033.0,40.42
230360,에코마케팅,1.918,1346.0,53.67,-14.754,1337.0,52.54,13.451,332.0,13.02,13.15,313.0,12.48,283.38,719.0,28.75,42.948,1631.0,63.85
38870,에코바이오,14.12,677.0,26.98,-9.244,1270.0,49.9,-4.847,1834.0,72.11,-13.1,2076.0,82.97,58.083,2335.0,93.47,45.227,1587.0,62.12
97780,에코볼트,24.947,419.0,16.68,13.397,870.0,34.17,-7.972,1925.0,75.69,-9.65,2017.0,80.61,293.704,696.0,27.83,24.123,2016.0,78.93
448280,에코아이,-60.246,2467.0,98.4,-98.909,2125.0,83.52,1.736,1444.0,56.77,0.77,1565.0,62.53,1331.943,92.0,3.64,16.603,2207.0,86.41
101360,에코앤드림,103.869,77.0,3.03,-116.417,2197.0,86.35,8.38,686.0,26.95,0.46,1609.0,64.29,90.601,2007.0,80.34,83.069,1059.0,41.44
128540,에코캡,1.933,1343.0,53.55,396.027,91.0,3.54,20.428,139.0,5.43,14.15,276.0,11.0,166.094,1240.0,49.62,75.618,1169.0,45.75
86520,에코프로,-56.918,2461.0,98.16,-198.278,2349.0,92.33,-8.065,1929.0,75.85,-9.37,2013.0,80.45,121.504,1676.0,67.08,112.019,782.0,30.59
450080,에코프로머티,-68.521,2482.0,99.0,-837.736,2498.0,98.19,-5.556,1856.0,72.97,-21.58,2187.0,87.41,99.525,1914.0,76.61,74.922,1178.0,46.1
247540,에코프로비엠,-59.906,2464.0,98.28,-121.861,2215.0,87.06,-3.272,1773.0,69.71,-1.23,1731.0,69.17,106.228,1834.0,73.41,118.696,722.0,28.24
383310,에코프로에이치엔,2.426,1313.0,52.35,-42.016,1711.0,67.24,10.593,510.0,20.02,10.33,433.0,17.27,309.168,656.0,26.23,57.507,1399.0,54.76
38110,에코플라스틱,4.374,1175.0,46.85,-54.586,1837.0,72.2,5.924,971.0,38.16,1.46,1459.0,58.3,64.56,2281.0,91.31,472.633,98.0,3.8
73540,에프알텍,19.973,522.0,20.79,-262.438,2394.0,94.1,2.131,1404.0,55.19,2.74,1269.0,50.7,375.858,537.0,21.47,19.879,2128.0,83.31
64850,에프앤가이드,6.844,997.0,39.74,26.018,713.0,28.0,6.792,868.0,34.11,24.2,77.0,3.04,186.158,1102.0,44.09,37.631,1737.0,68.0
36810,에프에스티,20.141,518.0,20.63,-121.213,2213.0,86.98,-0.677,1654.0,65.03,0.96,1537.0,61.42,90.259,2012.0,80.54,107.321,818.0,32.0
173940,에프엔씨엔터,-4.278,1772.0,70.67,-47.787,1773.0,69.68,-19.909,2140.0,84.15,-4.85,1902.0,76.01,101.623,1896.0,75.89,284.165,184.0,7.17
83500,에프엔에스테크,127.555,57.0,2.23,285.851,125.0,4.88,20.428,139.0,5.43,9.95,462.0,18.43,180.577,1127.0,45.09,66.387,1279.0,50.06
54940,엑사이엔씨,16.546,611.0,24.34,149.633,236.0,9.24,9.866,560.0,21.99,4.19,1038.0,41.46,132.702,1544.0,61.79,102.434,861.0,33.69
950130,엑세스바이오,-69.128,2484.0,99.08,-118.751,2208.0,86.79,-0.176,1632.0,64.16,-3.76,1861.0,74.37,1238.12,109.0,4.33,13.557,2291.0,89.7
373110,엑셀세라퓨틱스,72.11,122.0,4.83,7.168,985.0,38.69,-165.902,2516.0,98.94,-482.33,2483.0,99.24,214.238,958.0,38.33,85.172,1030.0,40.31
205100,엑셈,13.636,694.0,27.65,79.817,389.0,15.26,8.595,661.0,25.96,14.42,267.0,10.64,527.372,332.0,13.26,11.8,2336.0,91.46
356680,엑스게이트,0.923,1447.0,57.7,-15.045,1344.0,52.81,9.432,595.0,23.37,8.06,598.0,23.87,213.638,961.0,38.45,51.081,1491.0,58.36
70300,엑스큐어,-69.084,2483.0,99.04,1742.088,18.0,0.67,-71.052,2447.0,96.22,-20.26,2176.0,86.97,458.617,412.0,16.46,15.938,2226.0,87.15
317770,엑스페릭스,23.834,440.0,17.52,-22.371,1445.0,56.78,-5.854,1867.0,73.41,-22.02,2190.0,87.52,92.823,1989.0,79.62,65.647,1289.0,50.45
373200,엑스플러스,6.654,1010.0,40.26,5.059,1022.0,40.15,-27.134,2224.0,87.45,-37.32,2278.0,91.04,14.567,2487.0,99.56,139.598,589.0,23.03
69920,엑시온그룹,3.835,1215.0,48.44,-9.131,1269.0,49.86,-41.239,2347.0,92.29,-217.84,2452.0,98.0,221.191,934.0,37.36,29.155,1897.0,74.27
92870,엑시콘,-61.588,2468.0,98.44,-1185.391,2510.0,98.66,-0.842,1663.0,65.38,-50.29,2331.0,93.16,594.455,293.0,11.69,7.899,2440.0,95.53
19490,엑시큐어하이트론,19.541,531.0,21.15,-3.37,1175.0,46.17,-289.656,2535.0,99.69,-96.2,2406.0,96.16,141.965,1463.0,58.55,134.663,622.0,24.32
317870,엔바이오니아,-2.939,1700.0,67.8,927.521,32.0,1.22,-4.832,1833.0,72.07,-14.82,2104.0,84.09,120.337,1688.0,67.56,42.452,1642.0,64.28
67570,엔브이에이치코리아,15.746,628.0,25.02,7.415,979.0,38.46,5.436,1023.0,40.2,4.26,1032.0,41.22,82.875,2113.0,84.58,286.497,181.0,7.05
236810,엔비티,-1.44,1612.0,64.29,72.739,413.0,16.2,-23.074,2178.0,85.64,-3.18,1835.0,73.33,120.311,1689.0,67.6,173.314,415.0,16.22
333620,엔시스,22.787,465.0,18.52,463.647,74.0,2.87,16.426,236.0,9.24,16.62,196.0,7.8,182.647,1118.0,44.73,53.807,1459.0,57.11
101400,엔시트론,1.233,1419.0,56.58,-684.544,2484.0,97.64,-5.402,1848.0,72.66,-6.77,1963.0,78.45,395.654,499.0,19.94,23.656,2024.0,79.24
36570,엔씨소프트,-11.333,2047.0,81.64,-179.555,2328.0,91.51,2.98,1305.0,51.3,-6.92,1967.0,78.61,555.123,316.0,12.62,29.062,1899.0,74.34
78860,엔에스이엔엠,16.088,622.0,24.78,15.528,848.0,33.31,-27.394,2229.0,87.65,-28.98,2239.0,89.48,201.997,1016.0,40.65,23.651,2025.0,79.28
181710,엔에이치엔,8.217,931.0,37.11,-158.67,2296.0,90.25,-10.258,1980.0,77.85,-1.33,1737.0,69.41,161.516,1286.0,51.46,80.871,1095.0,42.85
265740,엔에프씨,-6.166,1879.0,74.94,-274.26,2399.0,94.3,-9.031,1957.0,76.95,-17.62,2153.0,86.05,185.596,1104.0,44.17,33.313,1824.0,71.41
354200,엔젠바이오,30.798,337.0,13.41,19.74,786.0,30.87,-82.151,2466.0,96.97,-282.47,2464.0,98.48,93.196,1982.0,79.34,86.065,1019.0,39.87
455900,엔젤로보틱스,-18.173,2217.0,88.43,66.884,435.0,17.07,-40.835,2344.0,92.17,-257.47,2458.0,98.24,3021.756,11.0,0.4,8.798,2423.0,94.87
419080,엔젯,-48.148,2447.0,97.61,208.452,168.0,6.57,-7.823,1917.0,75.37,-104.38,2415.0,96.52,1848.648,42.0,1.64,13.122,2304.0,90.21
208860,엔지스테크널러지,126.963,59.0,2.31,-159.825,2299.0,90.37,10.737,497.0,19.51,15.95,216.0,8.6,242.348,855.0,34.2,13.284,2299.0,90.01
183490,엔지켐생명과학,1.761,1358.0,54.15,-8.095,1252.0,49.19,-12.405,2025.0,79.62,-17.05,2147.0,85.81,1303.141,97.0,3.84,12.547,2318.0,90.76
85310,엔케이,21.195,494.0,19.67,336.991,109.0,4.25,-1.221,1682.0,66.13,-4.35,1892.0,75.61,446.806,429.0,17.14,24.084,2018.0,79.01
182400,엔케이맥스,-18.285,2223.0,88.67,-92.463,2094.0,82.3,0.0,1603.0,63.02,-57.66,2357.0,94.2,22.47,2470.0,98.88,-200.096,2546.0,99.69
348370,엔켐,-13.888,2119.0,84.52,-2244.053,2529.0,99.41,-151.651,2513.0,98.82,-17.87,2157.0,86.21,70.112,2235.0,89.47,141.409,575.0,22.48
69410,엔텔스,6.666,1007.0,40.14,-92.445,2093.0,82.27,2.434,1372.0,53.93,-0.51,1702.0,68.01,443.103,437.0,17.46,22.734,2048.0,80.18
227950,엔투텍,4.288,1182.0,47.13,6.222,1004.0,39.44,-25.396,2205.0,86.7,-25.87,2219.0,88.68,572.391,310.0,12.37,8.127,2436.0,95.38
291230,엔피,-16.34,2183.0,87.07,12.185,894.0,35.12,-2.558,1742.0,68.49,-14.03,2091.0,83.57,262.737,774.0,30.96,59.722,1366.0,53.47
198080,엔피디,33.61,308.0,12.25,237.215,144.0,5.62,18.266,191.0,7.47,6.34,765.0,30.55,157.307,1329.0,53.18,91.595,952.0,37.25
4250,엔피씨,-9.918,2001.0,79.81,-64.499,1927.0,75.74,18.879,170.0,6.65,2.29,1344.0,53.7,130.19,1577.0,63.12,31.798,1849.0,72.39
48830,엔피케이,2.505,1309.0,52.19,-133.725,2245.0,88.24,-1.881,1714.0,67.39,-0.98,1724.0,68.89,196.487,1048.0,41.93,50.77,1502.0,58.79
96870,엘디티,12.347,744.0,29.65,139.542,247.0,9.67,-1.778,1709.0,67.19,-8.33,1993.0,79.65,661.326,268.0,10.69,14.944,2250.0,88.09
900140,엘브이엠씨,8.658,907.0,36.15,-200.573,2355.0,92.57,0.963,1519.0,59.72,5.55,868.0,34.67,141.124,1469.0,58.79,56.865,1412.0,55.27
290650,엘앤씨바이오,9.354,876.0,34.92,-68.73,1964.0,77.19,62.432,6.0,0.2,3.53,1140.0,45.54,84.151,2092.0,83.74,61.371,1351.0,52.88
66970,엘앤에프,-58.927,2463.0,98.24,151.324,234.0,9.16,-41.534,2349.0,92.37,-29.29,2240.0,89.52,70.212,2234.0,89.43,287.066,179.0,6.97
156100,엘앤케이바이오,20.69,506.0,20.15,51.291,511.0,20.06,27.474,66.0,2.56,8.53,560.0,22.35,162.68,1273.0,50.94,130.514,650.0,25.42
10120,엘에스일렉트릭,7.596,964.0,38.43,19.958,783.0,30.75,13.405,335.0,13.14,8.56,555.0,22.15,165.31,1248.0,49.94,137.3,604.0,23.62
73110,엘엠에스,-10.63,2027.0,80.85,-57.341,1869.0,73.46,-5.789,1862.0,73.21,-5.42,1929.0,77.09,88.427,2033.0,81.38,102.69,855.0,33.45
83310,엘오티베큠,-43.773,2432.0,97.01,-106.212,2158.0,84.82,0.916,1525.0,59.95,-1.57,1755.0,70.13,269.983,748.0,29.92,32.075,1844.0,72.19
37950,엘컴텍,1.322,1412.0,56.3,67.234,434.0,17.03,6.452,902.0,35.44,6.2,783.0,31.27,377.693,533.0,21.31,14.753,2260.0,88.48
489500,엘케이켐,64.151,137.0,5.43,80.675,385.0,15.1,29.515,54.0,2.08,40.47,22.0,0.84,613.442,288.0,11.49,19.735,2137.0,83.67
170920,엘티씨,144.333,49.0,1.92,-250.725,2386.0,93.79,9.731,572.0,22.46,8.73,542.0,21.63,138.843,1482.0,59.31,73.929,1194.0,46.73
58630,엠게임,2.195,1328.0,52.95,-39.765,1695.0,66.61,13.149,346.0,13.57,15.39,236.0,9.4,407.684,480.0,19.18,19.815,2131.0,83.43
226590,엠디바이스,390.375,15.0,0.56,-205.004,2360.0,92.76,20.634,135.0,5.27,10.3,437.0,17.43,428.17,458.0,18.3,33.984,1803.0,70.58
58970,엠로,25.774,407.0,16.2,84.577,369.0,14.47,31.563,43.0,1.65,10.83,411.0,16.39,400.843,490.0,19.58,15.087,2246.0,87.94
169330,엠브레인,-2.245,1654.0,65.96,-64.448,1926.0,75.7,6.178,935.0,36.74,3.12,1205.0,48.14,222.928,926.0,37.04,62.443,1339.0,52.41
97520,엠씨넥스,13.359,704.0,28.05,143.547,244.0,9.56,18.282,190.0,7.44,4.2,1036.0,41.38,159.171,1310.0,52.42,54.236,1453.0,56.87
373170,엠아이큐브솔루션,22.707,467.0,18.6,-160.916,2300.0,90.41,-0.631,1652.0,64.95,-3.61,1854.0,74.09,411.317,473.0,18.9,37.832,1736.0,67.96
179290,엠아이텍,15.879,626.0,24.94,24.956,732.0,28.75,18.129,192.0,7.51,32.7,37.0,1.44,994.859,147.0,5.85,8.909,2420.0,94.75
484870,엠앤씨솔루션,54.155,173.0,6.86,68.594,423.0,16.59,21.818,123.0,4.8,12.31,340.0,13.55,128.032,1599.0,64.0,115.927,744.0,29.1
9780,엠에스씨,0.375,1498.0,59.74,16.096,844.0,33.15,13.605,323.0,12.67,14.5,262.0,10.44,160.935,1294.0,51.78,53.026,1470.0,57.54
123040,엠에스오토텍,-14.615,2138.0,85.28,-44.922,1739.0,68.34,12.39,398.0,15.62,5.42,887.0,35.43,111.697,1777.0,71.13,156.292,489.0,19.11
432980,엠에프씨,19.036,541.0,21.55,102.906,327.0,12.82,-5.133,1840.0,72.34,7.08,683.0,27.27,276.952,731.0,29.24,28.5,1910.0,74.77
323230,엠에프엠코리아,,,,,,,,,,,,,,,,,,
413390,엠오티,15.092,653.0,26.02,50.99,517.0,20.29,13.4,337.0,13.22,7.66,629.0,25.11,202.638,1009.0,40.37,91.004,956.0,37.41
32790,엠젠솔루션,106.176,75.0,2.95,-18.511,1399.0,54.97,7.052,830.0,32.61,-9.33,2012.0,80.41,168.24,1220.0,48.82,61.883,1344.0,52.6
33160,엠케이전자,4.801,1148.0,45.77,20.721,772.0,30.32,-3.987,1806.0,71.01,4.79,966.0,38.58,74.31,2195.0,87.87,153.176,514.0,20.09
347890,엠투아이,11.425,772.0,30.77,0.503,1113.0,43.73,8.787,637.0,25.02,15.33,237.0,9.44,1539.937,64.0,2.52,6.882,2457.0,96.2
33310,엠투엔,18.462,564.0,22.47,16.639,834.0,32.76,2.443,1370.0,53.86,4.1,1054.0,42.1,105.741,1838.0,73.57,25.125,1988.0,77.83
259630,엠플러스,-62.14,2470.0,98.52,-57.741,1872.0,73.57,13.836,319.0,12.51,7.84,616.0,24.59,137.205,1497.0,59.91,246.144,239.0,9.32
105550,엣지파운드리,0.695,1468.0,58.54,4.873,1025.0,40.27,-27.085,2223.0,87.41,-13.6,2084.0,83.29,142.967,1452.0,58.11,71.166,1226.0,47.98
60850,영림원소프트랩,12.687,734.0,29.25,-23.158,1457.0,57.26,7.1,823.0,32.34,3.55,1133.0,45.26,335.477,599.0,23.95,42.761,1638.0,64.12
14440,영보화학,30.226,341.0,13.57,179.151,202.0,7.9,13.01,354.0,13.89,16.5,201.0,8.0,519.663,343.0,13.7,10.786,2361.0,92.44
143540,영우디에스피,23.531,447.0,17.8,-55.165,1844.0,72.47,-14.756,2065.0,81.2,-8.42,1997.0,79.81,93.926,1974.0,79.01,176.558,403.0,15.75
111770,영원무역,-2.401,1665.0,66.4,-50.47,1795.0,70.55,7.871,746.0,29.31,8.97,524.0,20.91,471.222,392.0,15.66,38.352,1723.0,67.45
9970,영원무역홀딩스,-1.135,1593.0,63.53,-40.745,1702.0,66.89,10.361,532.0,20.89,12.01,349.0,13.91,527.537,331.0,13.22,31.874,1846.0,72.27
3520,영진약품,7.296,976.0,38.91,179.785,201.0,7.86,1.374,1479.0,58.14,3.46,1151.0,45.98,108.012,1819.0,72.81,160.857,466.0,18.21
670,영풍,-25.901,2326.0,92.78,-5.365,1209.0,47.5,-7.93,1923.0,75.61,-5.76,1937.0,77.41,167.692,1226.0,49.06,43.068,1629.0,63.77
6740,영풍제지,6.716,1005.0,40.06,363.265,102.0,3.97,-19.418,2133.0,83.87,-15.73,2119.0,84.69,64.539,2283.0,91.39,69.688,1244.0,48.69
12280,영화금속,3.211,1257.0,50.12,5.156,1019.0,40.03,12.32,404.0,15.85,3.28,1179.0,47.1,111.133,1781.0,71.29,197.085,337.0,13.16
265560,영화테크,46.067,214.0,8.5,206.924,169.0,6.61,20.47,138.0,5.39,16.23,206.0,8.2,207.639,986.0,39.45,43.99,1611.0,63.06
12160,영흥,-3.448,1734.0,69.15,162.962,223.0,8.73,-6.704,1886.0,74.15,0.64,1586.0,63.37,101.836,1894.0,75.81,136.766,608.0,23.78
36000,예림당,-17.236,2201.0,87.79,78.241,395.0,15.49,-11.574,2007.0,78.91,-28.81,2238.0,89.44,349.444,575.0,22.99,10.618,2367.0,92.68
250930,예선테크,-1.139,1594.0,63.57,-63.18,1912.0,75.15,-31.148,2273.0,89.38,-7.43,1977.0,79.01,70.844,2229.0,89.23,227.322,270.0,10.54
53280,예스24,2.135,1332.0,53.11,125.55,271.0,10.62,0.563,1557.0,61.21,2.43,1320.0,52.74,52.727,2362.0,94.55,140.243,581.0,22.72
122640,예스티,25.42,410.0,16.32,-2839.921,2531.0,99.49,11.036,482.0,18.92,11.25,387.0,15.43,133.731,1531.0,61.27,62.469,1337.0,52.33
476040,오가노이드사이언스,22.77,466.0,18.56,-24.91,1489.0,58.51,36.26,35.0,1.34,-626.38,2490.0,99.52,334.52,601.0,24.03,69.31,1245.0,48.73
900300,오가닉티코스메틱,-9.81,1992.0,79.45,-15.34,1348.0,52.97,-18.176,2116.0,83.2,-39.1,2289.0,91.48,426.792,459.0,18.34,24.648,2002.0,78.38
45060,오공,2.892,1286.0,51.28,-15.111,1345.0,52.85,6.982,840.0,33.01,5.3,901.0,35.99,349.307,576.0,23.03,22.214,2062.0,80.73
192410,오늘이엔엠,-25.385,2320.0,92.54,-23.508,1464.0,57.53,-42.875,2360.0,92.8,-49.86,2329.0,93.08,77.074,2173.0,86.98,106.967,820.0,32.08
80520,오디텍,5.828,1074.0,42.82,49.584,522.0,20.49,4.4,1146.0,45.04,-17.19,2150.0,85.93,722.327,235.0,9.37,8.979,2416.0,94.59
7310,오뚜기,2.448,1312.0,52.31,-12.899,1316.0,51.71,6.483,899.0,35.33,6.27,772.0,30.83,143.738,1444.0,57.79,64.903,1298.0,50.8
39830,오로라,18.551,559.0,22.27,8.936,949.0,37.28,2.84,1321.0,51.93,11.23,389.0,15.51,53.046,2359.0,94.43,269.263,203.0,7.91
322310,오로스테크놀로지,34.884,296.0,11.77,156.712,227.0,8.89,9.049,618.0,24.27,9.91,467.0,18.63,256.997,797.0,31.88,38.472,1721.0,67.37
46120,오르비텍,3.921,1211.0,48.28,-115.905,2194.0,86.24,3.913,1198.0,47.09,1.04,1523.0,60.86,116.437,1733.0,69.36,89.422,980.0,38.35
475830,오름테라퓨틱,-84.562,2496.0,99.56,-108.718,2170.0,85.29,0.0,1603.0,63.02,-39.87,2293.0,91.64,384.484,520.0,20.78,26.339,1957.0,76.62
14940,오리엔탈정공,31.595,322.0,12.81,94.835,343.0,13.45,26.448,76.0,2.95,12.0,350.0,13.95,87.118,2051.0,82.1,95.844,915.0,35.8
2630,오리엔트바이오,-2.824,1692.0,67.48,-144.462,2268.0,89.15,16.45,235.0,9.21,-10.46,2033.0,81.25,1402.132,77.0,3.04,13.975,2282.0,89.35
65500,오리엔트정공,6.508,1022.0,40.74,-38.204,1680.0,66.02,-0.028,1623.0,63.81,0.7,1578.0,63.05,99.66,1910.0,76.45,161.43,461.0,18.02
271560,오리온,6.592,1016.0,40.5,10.398,921.0,36.18,16.333,237.0,9.28,17.51,177.0,7.04,306.424,662.0,26.47,20.548,2116.0,82.84
1800,오리온홀딩스,8.174,934.0,37.23,24.855,735.0,28.86,10.426,526.0,20.65,15.84,218.0,8.68,245.423,843.0,33.72,21.613,2083.0,81.55
10470,오리콤,-1.69,1624.0,64.76,-1.392,1139.0,44.75,8.131,709.0,27.85,5.58,862.0,34.43,172.126,1185.0,47.42,80.063,1109.0,43.4
417860,오브젠,-10.506,2023.0,80.69,-28.825,1559.0,61.27,-36.082,2319.0,91.19,-27.3,2228.0,89.04,214.28,957.0,38.29,194.975,344.0,13.44
352910,오비고,-4.328,1779.0,70.95,402.044,88.0,3.42,-4.63,1828.0,71.87,-18.68,2165.0,86.53,1459.977,70.0,2.76,13.177,2302.0,90.13
53980,오상자이엘,13.2,710.0,28.29,25.645,722.0,28.35,6.36,912.0,35.84,6.82,711.0,28.39,239.294,867.0,34.68,30.928,1862.0,72.89
36220,오상헬스케어,-77.381,2493.0,99.44,-117.353,2202.0,86.55,-3.933,1801.0,70.81,-30.79,2248.0,89.84,748.973,222.0,8.85,3.14,2529.0,99.02
52420,오성첨단소재,39.514,251.0,9.98,74.646,407.0,15.97,5.084,1073.0,42.17,15.18,244.0,9.72,614.681,286.0,11.41,22.322,2059.0,80.61
52300,오션인더블유,-42.665,2430.0,96.93,378.228,99.0,3.85,48.207,20.0,0.75,-48.03,2324.0,92.88,913.153,163.0,6.49,29.214,1894.0,74.15
39200,오스코텍,586.893,9.0,0.32,-91.628,2084.0,81.91,-1.4,1692.0,66.52,-8.04,1991.0,79.57,406.043,482.0,19.26,29.026,1901.0,74.42
226400,오스테오닉,23.152,452.0,18.0,42.192,574.0,22.53,10.161,543.0,21.32,20.11,126.0,5.0,308.093,658.0,26.31,51.574,1483.0,58.05
31510,오스템,-9.939,2002.0,79.85,-95.61,2108.0,82.85,-46.706,2379.0,93.55,0.34,1623.0,64.85,178.364,1149.0,45.98,84.401,1038.0,40.62
368970,오에스피,-13.819,2114.0,84.32,-102.875,2137.0,84.0,5.743,993.0,39.02,-0.19,1680.0,67.13,130.357,1576.0,63.08,47.702,1557.0,60.95
138080,오이솔루션,-30.381,2365.0,94.33,-2.324,1156.0,45.42,-35.712,2316.0,91.07,-94.79,2405.0,96.12,127.41,1612.0,64.52,84.397,1039.0,40.66
80580,오킨스전자,17.29,599.0,23.86,-824.994,2495.0,98.07,-17.031,2098.0,82.49,2.86,1253.0,50.06,72.834,2206.0,88.31,215.737,295.0,11.52
67170,오텍,-5.263,1830.0,72.98,52.35,503.0,19.74,-21.763,2163.0,85.05,-1.64,1759.0,70.29,93.665,1977.0,79.13,323.408,147.0,5.72
353590,오토앤,-5.177,1826.0,72.83,17.844,815.0,32.01,-20.892,2153.0,84.66,-5.77,1938.0,77.45,145.313,1430.0,57.23,139.889,585.0,22.88
173130,오파스넷,-14.266,2124.0,84.72,-23.648,1468.0,57.69,19.029,166.0,6.49,5.52,875.0,34.95,165.545,1246.0,49.86,152.516,519.0,20.29
440320,오픈놀,101.99,81.0,3.19,-92.476,2095.0,82.34,3.86,1203.0,47.29,0.2,1645.0,65.73,163.9,1266.0,50.66,82.506,1074.0,42.03
49480,오픈베이스,10.901,797.0,31.76,0.859,1109.0,43.57,8.226,697.0,27.38,2.94,1237.0,49.42,166.539,1239.0,49.58,88.627,989.0,38.7
394280,오픈엣지테크놀로지,-21.772,2278.0,90.86,55.147,487.0,19.11,-67.137,2435.0,95.75,-160.57,2434.0,97.28,343.6,583.0,23.31,42.757,1639.0,64.16
309930,오하임앤컴퍼니,15.181,650.0,25.9,-216.142,2366.0,93.0,3.462,1244.0,48.9,-5.05,1909.0,76.29,175.474,1165.0,46.62,79.147,1125.0,44.03
476060,온코닉테라퓨틱스,-29.53,2360.0,94.13,-315.057,2422.0,95.2,0.0,1603.0,63.02,-32.33,2253.0,90.04,1094.008,125.0,4.97,8.737,2425.0,94.95
382150,온코크로스,1071.489,6.0,0.2,2.273,1080.0,42.43,-35.097,2311.0,90.87,-649.58,2493.0,99.64,1141.532,115.0,4.57,10.222,2378.0,93.11
5320,온타이드,18.48,562.0,22.39,21.366,768.0,30.16,-3.352,1777.0,69.87,-1.63,1758.0,70.25,202.025,1015.0,40.61,50.65,1504.0,58.87
244460,올리패스,-86.695,2499.0,99.68,-25.12,1493.0,58.67,-74.999,2456.0,96.58,,,,29.899,2455.0,98.28,121.631,701.0,27.42
226950,올릭스,-66.73,2479.0,98.88,70.019,421.0,16.52,-118.179,2499.0,98.27,-544.62,2487.0,99.4,51.676,2367.0,94.75,285.701,182.0,7.09
57540,옴니시스템,19.316,536.0,21.35,1850.461,15.0,0.55,6.295,923.0,36.27,5.46,883.0,35.27,302.587,675.0,26.99,20.477,2120.0,83.0
131030,옵투스제약,13.087,719.0,28.65,4.901,1024.0,40.23,7.411,792.0,31.12,10.48,424.0,16.91,369.009,549.0,21.95,15.841,2229.0,87.27
82210,옵트론텍,-6.455,1893.0,75.5,-144.11,2263.0,88.95,52.622,14.0,0.51,-2.04,1776.0,70.97,64.443,2284.0,91.43,179.986,389.0,15.2
109080,옵티시스,8.015,941.0,37.51,225.515,153.0,5.98,8.766,639.0,25.1,11.39,380.0,15.15,981.502,148.0,5.89,8.108,2437.0,95.42
380540,옵티코어,-11.509,2052.0,81.84,60.772,456.0,17.89,-39.706,2342.0,92.09,-27.99,2231.0,89.16,156.384,1336.0,53.46,107.557,815.0,31.88
153710,옵티팜,13.03,724.0,28.85,-6.81,1239.0,48.68,-8.981,1956.0,76.91,-12.49,2065.0,82.53,146.657,1424.0,56.99,58.471,1378.0,53.94
432430,와이랩,28.574,362.0,14.41,82.068,381.0,14.94,-26.57,2218.0,87.21,-40.21,2296.0,91.76,399.638,492.0,19.66,37.222,1746.0,68.35
338840,와이바이오로직스,65.641,131.0,5.19,-16.719,1369.0,53.79,-30.848,2271.0,89.3,-146.58,2430.0,97.12,510.31,347.0,13.86,18.367,2172.0,85.04
