ticker,corp_name,매출액증가율(YoY),매출액증가율_순위,매출액증가율_하위(%),영업이익증가율(YoY),영업이익증가율_순위,영업이익증가율_하위(%)
085910,네오티스,-0.009,1529.0,60.97,-3894.446,2538.0,99.76
092730,네오팜,22.562,469.0,18.68,-2.584,1158.0,45.5
290660,네오펙트,-20.674,2262.0,90.22,35.653,628.0,24.66
306620,네온테크,20.399,514.0,20.47,67.354,432.0,16.95
153460,네이블,27.94,374.0,14.88,-118.334,2206.0,86.71
007390,네이처셀,67.093,128.0,5.07,-105.816,2154.0,84.66
033640,네패스,-0.992,1582.0,63.09,-66.216,1939.0,76.21
330860,네패스아크,-2.986,1705.0,68.0,-485.146,2463.0,96.81
351320,넥사다이내믹스,-47.041,2443.0,97.45,-1.837,1145.0,44.99
005720,넥센,5.871,1070.0,42.66,-5.146,1203.0,47.27
002350,넥센타이어,5.412,1108.0,44.17,-7.944,1250.0,49.12
089140,넥스턴바이오,-23.31,2299.0,91.7,-198.338,2351.0,92.41
389650,넥스트바이오메디컬,95.456,86.0,3.39,-31.604,1600.0,62.88
137940,넥스트아이,193.169,32.0,1.24,-54.981,1842.0,72.39
396270,넥스트칩,99.653,84.0,3.31,-18.109,1394.0,54.78
348210,넥스틴,29.329,353.0,14.05,29.888,672.0,26.39
092790,넥스틸,-10.772,2036.0,81.21,-59.828,1887.0,74.16
225570,넥슨게임즈,32.492,314.0,12.49,222.404,155.0,6.06
205500,넥써쓰,38.291,263.0,10.45,-44.695,1733.0,68.11
217270,넵튠,21.909,482.0,19.19,345.587,107.0,4.17
251270,넷마블,6.464,1026.0,40.9,-414.931,2448.0,96.22
104620,노랑풍선,33.77,305.0,12.13,-198.942,2353.0,92.49
090350,노루페인트,1.727,1365.0,54.43,3.298,1061.0,41.68
000320,노루홀딩스,2.75,1296.0,51.68,6.976,988.0,38.81
473980,노머스,62.915,145.0,5.75,-4101.062,2539.0,99.8
194700,노바렉스,-1.47,1613.0,64.33,-9.061,1266.0,49.74
285490,노바텍,-28.791,2352.0,93.81,-50.752,1801.0,70.78
145170,노브랜드,18.981,543.0,21.63,67.635,431.0,16.91
106520,노블엠앤비,-25.984,2328.0,92.86,-39.662,1693.0,66.54
376930,노을,-41.421,2425.0,96.73,41.242,582.0,22.85
006280,녹십자,3.273,1255.0,50.04,-6.763,1237.0,48.6
142280,녹십자엠에스,10.469,819.0,32.64,29.653,674.0,26.46
234690,녹십자웰빙,11.009,790.0,31.48,23.968,741.0,29.1
005250,녹십자홀딩스,7.139,986.0,39.31,-34.809,1640.0,64.45
004370,농심,0.826,1452.0,57.9,-23.102,1455.0,57.18
072710,농심홀딩스,3.74,1221.0,48.68,15.043,853.0,33.5
054050,농우바이오,6.505,1023.0,40.78,24.129,740.0,29.06
069140,누리플랜,-5.011,1816.0,72.43,-116.757,2199.0,86.43
040160,누리플렉스,-2.566,1674.0,66.76,-511.78,2471.0,97.13
332290,누보,20.528,512.0,20.39,-261.2,2392.0,94.02
348340,뉴로메카,83.871,102.0,4.03,28.26,689.0,27.05
060260,뉴보텍,-11.238,2045.0,81.56,-2365.465,2530.0,99.45
123840,뉴온,286.032,24.0,0.92,28.115,692.0,27.17
012340,뉴인텍,0.512,1484.0,59.18,-47.181,1764.0,69.33
270870,뉴트리,-19.425,2241.0,89.39,-53.127,1822.0,71.61
144960,뉴파워프라즈마,48.242,205.0,8.14,102.301,330.0,12.94
085670,뉴프렉스,-9.823,1993.0,79.49,41.784,576.0,22.61
064260,다날,-11.687,2056.0,82.0,-60.165,1889.0,74.24
340360,다보링크,-12.535,2080.0,82.96,81.864,382.0,14.98
039560,다산네트웍스,265.805,26.0,1.0,561.459,60.0,2.32
154040,다산솔루에타,13.183,711.0,28.33,-140.178,2257.0,88.71
058730,다스코,-17.478,2205.0,87.95,-107.806,2166.0,85.14
030210,다올투자증권,-4.363,1782.0,71.07,-5.19,1204.0,47.31
023590,다우기술,17.967,581.0,23.14,83.578,375.0,14.71
032190,다우데이타,17.438,596.0,23.74,80.535,388.0,15.22
323350,다원넥스뷰,75.549,117.0,4.63,-299.566,2416.0,94.97
068240,다원시스,-15.74,2167.0,86.43,-60.317,1892.0,74.36
145210,다이나믹디자인,9.857,855.0,34.08,-68.324,1961.0,77.07
483650,달바글로벌,53.914,174.0,6.9,84.444,371.0,14.55
464580,닷밀,25.827,406.0,16.16,26.494,704.0,27.64
019680,대교,1.11,1434.0,57.18,-94.384,2100.0,82.54
006370,대구백화점,,,,-0.996,1133.0,44.51
008060,대덕,-0.943,1580.0,63.01,-73.133,1992.0,78.29
353200,대덕전자,-1.926,1641.0,65.44,-52.556,1814.0,71.29
000490,대동,-1.242,1599.0,63.77,-71.78,1983.0,77.94
020400,대동금속,-25.214,2316.0,92.38,-599.742,2478.0,97.4
008830,대동기어,-8.598,1961.0,78.21,-44.805,1736.0,68.23
048470,대동스틸,1.503,1390.0,55.43,-19.516,1408.0,55.33
008110,대동전자,-29.691,2361.0,94.17,121.731,286.0,11.21
004780,대륙제관,1.312,1413.0,56.34,1.243,1103.0,43.33
005750,대림바스,5.548,1093.0,43.58,148.744,238.0,9.32
017650,대림제지,1.144,1427.0,56.9,-54.941,1840.0,72.32
006570,대림통상,-6.008,1869.0,74.54,-30.779,1586.0,62.33
389260,대명에너지,9.93,852.0,33.96,-42.029,1712.0,67.28
317850,대모,-6.961,1907.0,76.06,-130.864,2238.0,87.97
290670,대보마그네틱,-29.015,2354.0,93.89,-7827.502,2542.0,99.92
078140,대봉엘에스,7.226,982.0,39.15,138.212,249.0,9.75
065150,대산F&B,-12.391,2078.0,82.88,-208.408,2362.0,92.84
001680,대상,3.594,1234.0,49.2,43.021,572.0,22.45
084690,대상홀딩스,1.873,1349.0,53.79,60.564,460.0,18.05
036480,대성미생물,-6.879,1904.0,75.94,125.209,273.0,10.7
128820,대성산업,-8.166,1944.0,77.53,-26.04,1510.0,59.34
117580,대성에너지,-0.441,1560.0,62.21,0.413,1115.0,43.81
027830,대성창투,62.485,147.0,5.83,398.814,89.0,3.46
104040,대성파인텍,24.725,425.0,16.92,-137.06,2250.0,88.44
129920,대성하이텍,0.036,1521.0,60.65,99.613,336.0,13.17
016710,대성홀딩스,-0.367,1554.0,61.97,133.828,259.0,10.15
020180,대신정보통신,12.387,743.0,29.61,111.72,304.0,11.92
003540,대신증권,6.207,1050.0,41.86,-48.181,1774.0,69.72
045390,대아티아이,32.772,312.0,12.41,122.051,282.0,11.05
009190,대양금속,7.262,980.0,39.07,-175.577,2325.0,91.39
108380,대양전기공업,27.167,388.0,15.44,320.046,113.0,4.4
014160,대영포장,-0.927,1579.0,62.97,-91.665,2085.0,81.95
047040,대우건설,-9.823,1993.0,79.49,-39.152,1689.0,66.38
003090,대웅,6.785,1000.0,39.86,44.123,556.0,21.82
069620,대웅제약,3.443,1245.0,49.64,20.679,773.0,30.36
007680,대원,-36.44,2409.0,96.09,-100.315,2129.0,83.68
000430,대원강업,23.567,446.0,17.76,-61.865,1903.0,74.79
048910,대원미디어,-18.888,2234.0,89.11,-88.294,2075.0,81.56
005710,대원산업,19.775,526.0,20.95,58.723,470.0,18.44
006340,대원전선,7.252,981.0,39.11,9.204,942.0,37.0
003220,대원제약,13.514,699.0,27.85,-12.448,1312.0,51.55
024890,대원화성,3.961,1207.0,48.12,3.246,1064.0,41.8
290380,대유,11.363,775.0,30.89,-512.107,2472.0,97.17
002880,대유에이텍,-0.356,1553.0,61.93,3.804,1050.0,41.25
120240,대정화금,-1.049,1588.0,63.33,-22.879,1450.0,56.98
003310,대주산업,0.975,1443.0,57.54,30.464,668.0,26.23
078600,대주전자재료,18.556,558.0,22.23,372.763,101.0,3.93
393970,대진첨단소재,37.662,272.0,10.81,506.587,68.0,2.63
012800,대창,1.045,1438.0,57.34,-438.321,2456.0,96.54
015230,대창단조,-13.406,2106.0,84.0,-35.245,1648.0,64.77
096350,대창솔루션,-14.385,2133.0,85.08,-92.196,2090.0,82.15
140520,대창스틸,-4.122,1765.0,70.39,-48.232,1775.0,69.76
131220,대한과학,-2.724,1684.0,67.16,-31.487,1598.0,62.8
010170,대한광통신,-15.281,2157.0,86.03,27.909,694.0,27.25
054670,대한뉴팜,-0.997,1583.0,63.13,-0.767,1130.0,44.4
001070,대한방직,-10.371,2016.0,80.41,-233.445,2376.0,93.39
023910,대한약품,4.228,1186.0,47.29,6.384,1002.0,39.36
006650,대한유화,12.005,754.0,30.05,-3.897,1185.0,46.56
001440,대한전선,15.729,630.0,25.1,44.28,554.0,21.75
084010,대한제강,-15.423,2162.0,86.23,-90.615,2081.0,81.79
001790,대한제당,3.113,1265.0,50.44,-21.645,1438.0,56.51
001130,대한제분,-4.629,1798.0,71.71,31.803,660.0,25.91
003490,대한항공,10.917,795.0,31.68,17.882,814.0,31.97
005880,대한해운,25.034,417.0,16.6,31.477,661.0,25.95
003830,대한화섬,-7.903,1937.0,77.25,-164.472,2304.0,90.56
016090,대현,-12.197,2073.0,82.68,-32.624,1614.0,63.43
069460,대호에이엘,-7.18,1915.0,76.38,-30.292,1582.0,62.17
021040,대호특수강,-1.387,1608.0,64.13,60.63,459.0,18.01
067080,대화제약,5.695,1079.0,43.02,241.831,141.0,5.51
298540,더네이쳐홀딩스,-5.752,1853.0,73.9,-55.051,1843.0,72.43
032860,더라미,36.879,277.0,11.01,-145.672,2272.0,89.3
214610,더바이오메드,-13.551,2109.0,84.12,-0.729,1129.0,44.36
475560,더본코리아,13.026,725.0,28.89,40.753,587.0,23.04
192080,더블유게임즈,8.782,905.0,36.07,16.617,835.0,32.8
393890,더블유씨피,5.603,1085.0,43.26,-252.912,2387.0,93.83
299170,더블유에스아이,30.877,335.0,13.33,15.181,851.0,33.43
012510,더존비즈온,13.451,702.0,27.97,21.694,762.0,29.93
224060,더코디,65.821,130.0,5.15,-64.358,1922.0,75.54
043090,더테크놀로지,-30.509,2367.0,94.41,-31.17,1595.0,62.68
213420,덕산네오룩스,29.658,344.0,13.69,59.393,466.0,18.29
317330,덕산테코피아,5.971,1064.0,42.42,385.416,95.0,3.7
077360,덕산하이메탈,63.3,144.0,5.71,-269.969,2398.0,94.26
004830,덕성,16.233,619.0,24.66,75.057,406.0,15.93
090410,덕신이피씨,-32.793,2383.0,95.05,-62.941,1909.0,75.03
263600,덕우전자,3.991,1205.0,48.04,-88.779,2078.0,81.68
194480,데브시스터즈,46.57,211.0,8.38,-156.644,2292.0,90.09
373160,데이원컴퍼니,9.512,867.0,34.56,-125.554,2223.0,87.38
263800,데이타솔루션,10.902,796.0,31.72,-95.378,2107.0,82.82
206560,덱스터,-20.717,2265.0,90.34,,,
261200,덴티스,21.147,498.0,19.83,-204.084,2359.0,92.73
145720,덴티움,3.718,1224.0,48.8,-28.769,1557.0,61.19
067990,도이치모터스,-1.253,1601.0,63.85,-41.455,1705.0,67.01
002150,도화엔지니어링,1.356,1406.0,56.07,-161.15,2301.0,90.44
006620,동구바이오제약,15.573,639.0,25.46,-13.174,1323.0,51.99
100130,동국S&C,-7.167,1914.0,76.34,-84.306,2047.0,80.46
005160,동국산업,4.396,1172.0,46.73,-144.198,2264.0,88.99
303810,동국생명과학,9.699,859.0,34.24,39.703,599.0,23.52
460850,동국씨엠,70.893,124.0,4.91,189.739,186.0,7.27
075970,동국알앤에스,1.817,1352.0,53.91,-45.43,1748.0,68.7
460860,동국제강,34.019,303.0,12.05,-56.485,1863.0,73.22
086450,동국제약,11.104,782.0,31.17,20.257,778.0,30.55
001230,동국홀딩스,8.599,910.0,36.27,-3.429,1178.0,46.28
023450,동남합성,11.802,761.0,30.33,10.814,914.0,35.9
004140,동방,13.526,697.0,27.77,10.938,912.0,35.82
240550,동방메디컬,15.668,632.0,25.18,-8.686,1261.0,49.55
099410,동방선기,30.79,338.0,13.45,19.558,788.0,30.95
007590,동방아그로,3.636,1232.0,49.12,7.52,974.0,38.26
005960,동부건설,-11.138,2042.0,81.44,-421.003,2449.0,96.26
026960,동서,-0.171,1541.0,61.45,1.656,1092.0,42.9
002210,동성제약,-0.164,1540.0,61.41,-1205.512,2511.0,98.7
102260,동성케미컬,7.383,972.0,38.75,22.896,753.0,29.57
033500,동성화인텍,11.924,755.0,30.09,35.126,631.0,24.77
025950,동신건설,-16.645,2193.0,87.47,-90.76,2083.0,81.87
000640,동아쏘시오홀딩스,17.776,584.0,23.26,6.78,994.0,39.05
170900,동아에스티,5.104,1125.0,44.85,-323.663,2427.0,95.4
088130,동아엘텍,8.066,936.0,37.31,557.008,61.0,2.36
028100,동아지질,14.068,680.0,27.09,24.94,733.0,28.78
041930,동아화성,3.929,1210.0,48.24,-14.989,1342.0,52.73
001520,동양,-13.38,2103.0,83.88,-103.468,2141.0,84.15
084670,동양고속,1.459,1395.0,55.63,431.731,81.0,3.15
082640,동양생명,,,,25.082,731.0,28.71
060380,동양에스텍,-9.23,1975.0,78.77,-47.316,1767.0,69.45
079960,동양이엔피,2.138,1330.0,53.03,20.158,781.0,30.67
008970,동양철관,-10.062,2004.0,79.93,203.784,171.0,6.69
228340,동양파일,-20.399,2255.0,89.94,-198.284,2350.0,92.37
088910,동우팜투테이블,-13.187,2098.0,83.68,-120.399,2210.0,86.87
094170,동운아나텍,24.016,435.0,17.32,-30.427,1583.0,62.21
049770,동원F&B,2.815,1291.0,51.48,10.04,932.0,36.61
013120,동원개발,-29.35,2358.0,94.05,-29.965,1576.0,61.93
018500,동원금속,5.496,1103.0,43.97,0.282,1117.0,43.89
006040,동원산업,-0.048,1535.0,61.21,7.873,969.0,38.07
030720,동원수산,29.381,349.0,13.89,-127.443,2227.0,87.53
014820,동원시스템즈,4.512,1164.0,46.41,13.671,868.0,34.09
111380,동인기연,4.922,1143.0,45.57,-25.251,1497.0,58.83
163560,동일고무벨트,-5.812,1857.0,74.06,-29.969,1577.0,61.97
109860,동일금속,-22.147,2284.0,91.1,-95.004,2103.0,82.66
032960,동일기연,-4.456,1790.0,71.39,-54.682,1838.0,72.24
004890,동일산업,-5.75,1852.0,73.86,-1.885,1147.0,45.06
023790,동일스틸럭스,-22.532,2287.0,91.22,-45.653,1751.0,68.82
002690,동일제강,-16.424,2189.0,87.31,99.087,337.0,13.21
005290,동진쎄미켐,7.498,968.0,38.59,18.193,808.0,31.73
025900,동화기업,-4.697,1802.0,71.87,-200.797,2356.0,92.61
000020,동화약품,28.735,361.0,14.37,-28.572,1553.0,61.03
000150,두산,-5.213,1827.0,72.87,-30.113,1578.0,62.01
454910,두산로보틱스,-11.706,2059.0,82.12,114.958,297.0,11.64
241560,두산밥캣,-16.138,2175.0,86.75,-39.997,1699.0,66.77
034020,두산에너빌리티,-7.714,1931.0,77.02,-30.649,1585.0,62.29
131970,두산테스나,10.177,841.0,33.52,-37.604,1670.0,65.63
336260,두산퓨얼셀,57.84,162.0,6.42,-205.314,2361.0,92.8
016740,두올,5.946,1066.0,42.5,-4.573,1194.0,46.91
073190,듀오백,-2.428,1668.0,66.52,-13.079,1321.0,51.91
176750,듀켐바이오,2.61,1304.0,52.0,-3.427,1177.0,46.24
030350,드래곤플라이,54.212,172.0,6.82,-27.594,1539.0,60.48
203650,드림시큐리티,15.511,640.0,25.5,-22.938,1453.0,57.1
223250,드림씨아이에스,22.593,468.0,18.64,218.52,159.0,6.21
060570,드림어스컴퍼니,-1.717,1625.0,64.8,-5.72,1214.0,47.7
362990,드림인사이트,4.291,1180.0,47.05,-54.459,1835.0,72.12
192650,드림텍,13.81,689.0,27.45,-30.815,1588.0,62.41
016670,디모아,-15.078,2149.0,85.71,-26.478,1518.0,59.65
187870,디바이스,-17.483,2206.0,87.99,-2.02,1148.0,45.1
024090,디씨엠,10.38,826.0,32.92,87.35,359.0,14.08
003160,디아이,-0.272,1545.0,61.61,-49.811,1788.0,70.27
001530,디아이동일,-4.561,1796.0,71.63,23.888,743.0,29.18
092200,디아이씨,-1.309,1602.0,63.89,-39.538,1692.0,66.5
110990,디아이티,8.961,897.0,35.75,178.677,203.0,7.94
263690,디알젬,-7.892,1935.0,77.17,-12.123,1305.0,51.28
214680,디알텍,5.539,1096.0,43.7,8033.338,1.0,0.0
347850,디앤디파마텍,-38.766,2419.0,96.49,85.499,364.0,14.27
377190,디앤디플랫폼리츠,18.23,574.0,22.87,-1.391,1138.0,44.71
263720,디앤씨미디어,38.333,262.0,10.42,194.819,178.0,6.96
376300,디어유,-1.094,1592.0,63.49,-11.222,1291.0,50.73
109740,디에스케이,-68.335,2481.0,98.96,102.94,326.0,12.78
031860,디에이치엑스컴퍼니,-14.276,2128.0,84.88,-39.848,1697.0,66.69
196490,디에이테크놀로지,-51.651,2453.0,97.85,-49.247,1785.0,70.15
066900,디에이피,21.154,497.0,19.79,132.675,264.0,10.34
092070,디엔에프,-12.209,2074.0,82.72,-64.406,1925.0,75.66
039840,디오,-23.212,2298.0,91.66,-294.94,2414.0,94.89
013570,디와이,-1.922,1640.0,65.4,-17.731,1383.0,54.35
024900,디와이덕양,0.394,1494.0,59.58,-70.319,1977.0,77.7
219550,디와이디,31.331,326.0,12.97,-98.506,2124.0,83.48
310870,디와이씨,-18.222,2219.0,88.51,-46.366,1756.0,69.01
210540,디와이파워,-10.569,2025.0,80.77,-29.72,1573.0,61.82
104460,디와이피엔에프,95.077,87.0,3.43,195.439,177.0,6.92
079810,디이엔티,14.935,657.0,26.18,206.456,170.0,6.65
113810,디젠스,4.297,1179.0,47.01,48.453,528.0,20.72
043360,디지아이,22.325,472.0,18.79,2.451,1074.0,42.19
197140,디지캡,114.334,67.0,2.63,-319.902,2424.0,95.28
068930,디지털대성,2.918,1285.0,51.24,-5.275,1207.0,47.42
033130,디지틀조선,1.049,1437.0,57.3,8.731,955.0,37.51
105740,디케이락,-11.689,2057.0,82.04,-101.598,2131.0,83.76
263020,디케이앤디,25.334,412.0,16.4,3.803,1051.0,41.29
290550,디케이티,43.941,228.0,9.06,57.187,478.0,18.76
066670,디티씨,-65.695,2477.0,98.8,22.157,758.0,29.77
187220,디티앤씨,15.714,631.0,25.14,-72.372,1988.0,78.14
383930,디티앤씨알오,35.299,291.0,11.57,-6.843,1241.0,48.76
131180,딜리,48.657,204.0,8.1,-359.092,2436.0,95.75
315640,딥노이드,461.149,12.0,0.44,50.081,521.0,20.45
223310,딥마인드,11.602,766.0,30.53,797.11,43.0,1.65
317120,라닉스,-33.179,2388.0,95.25,83.25,378.0,14.83
462510,라메디텍,125.373,61.0,2.39,174.041,206.0,8.06
042510,라온시큐어,20.546,510.0,20.31,-219.012,2367.0,93.04
232680,라온테크,42.543,235.0,9.34,25.421,726.0,28.51
418420,라온텍,-17.136,2197.0,87.63,224.665,154.0,6.02
300120,라온피플,1858.547,4.0,0.12,45.925,547.0,21.47
171120,라이온켐텍,8.434,915.0,36.47,20.289,777.0,30.52
388790,라이콤,-32.505,2379.0,94.89,151.819,231.0,9.04
214260,라파스,-2.579,1677.0,66.88,-14.494,1332.0,52.34
171010,램테크놀러지,3.549,1241.0,49.48,-44.016,1728.0,67.91
084650,랩지노믹스,20.854,504.0,20.07,167.089,218.0,8.53
217500,러셀,-16.171,2177.0,86.83,9.219,941.0,36.96
038390,레드캡투어,6.119,1056.0,42.1,12.368,888.0,34.88
294140,레몬,-30.436,2366.0,94.37,-46.245,1754.0,68.93
443250,레뷰코퍼레이션,23.034,456.0,18.16,77.273,401.0,15.73
228670,레이,-45.269,2440.0,97.33,-823.29,2494.0,98.03
228850,레이언스,-12.185,2072.0,82.64,-66.331,1941.0,76.29
412350,레이저쎌,-33.368,2389.0,95.29,59.332,467.0,18.32
199550,레이저옵텍,-3.826,1749.0,69.75,-104.375,2145.0,84.31
281740,레이크머티리얼즈,17.774,585.0,23.3,-24.928,1490.0,58.55
277810,레인보우로보틱스,26.796,392.0,15.6,-93.319,2097.0,82.42
215100,로보로보,-5.376,1833.0,73.1,-795.514,2492.0,97.96
090360,로보스타,-13.186,2097.0,83.64,-86.923,2068.0,81.28
108490,로보티즈,3.125,1261.0,50.28,-43.883,1727.0,67.87
900260,로스웰,36.721,280.0,11.13,30.803,665.0,26.11
067730,로지시스,17.564,592.0,23.58,338.391,108.0,4.21
071280,로체시스템즈,52.065,180.0,7.14,65.827,439.0,17.22
376900,로킷헬스케어,5.586,1088.0,43.38,-24.475,1481.0,58.2
032350,롯데관광개발,50.365,189.0,7.5,-164.361,2303.0,90.52
089860,롯데렌탈,1.457,1397.0,55.71,-6.678,1235.0,48.53
330590,롯데리츠,9.368,874.0,34.84,11.76,904.0,35.51
000400,롯데손해보험,,,,-91.727,2087.0,82.03
023530,롯데쇼핑,-3.911,1754.0,69.95,-6.941,1242.0,48.8
020150,롯데에너지머티리얼즈,11.526,769.0,30.65,-645.892,2482.0,97.56
280360,롯데웰푸드,-0.544,1566.0,62.45,-11.251,1292.0,50.77
286940,롯데이노베이트,-1.366,1607.0,64.09,-54.827,1839.0,72.28
004000,롯데정밀화학,-5.545,1844.0,73.54,-67.455,1951.0,76.68
004990,롯데지주,3.939,1209.0,48.2,-31.036,1593.0,62.6
005300,롯데칠성음료,24.803,420.0,16.72,-12.22,1307.0,51.36
011170,롯데케미칼,2.426,1313.0,52.35,157.14,225.0,8.81
071840,롯데하이마트,-9.711,1988.0,79.29,-79.073,2026.0,79.63
328130,루닛,116.025,66.0,2.59,60.298,461.0,18.09
038060,루멘스,1.747,1363.0,54.35,-159.092,2298.0,90.33
474170,루미르,17.734,586.0,23.34,-60.25,1890.0,74.28
141080,리가켐바이오,268.71,25.0,0.96,-74.124,1999.0,78.57
058470,리노공업,8.848,904.0,36.03,8.588,961.0,37.75
016100,리더스코스메틱,6.091,1057.0,42.14,-32.668,1615.0,63.47
012700,리드코프,-14.287,2129.0,84.92,-259.388,2389.0,93.9
302550,리메드,37.861,269.0,10.69,-139.206,2255.0,88.64
073570,리튬포어스,-3.003,1707.0,68.08,-23.319,1461.0,57.41
377450,리파인,2.05,1338.0,53.35,-9.077,1268.0,49.82
277070,린드먼아시아,-5.932,1864.0,74.34,23.805,744.0,29.22
042500,링네트,-24.711,2313.0,92.26,-16.252,1362.0,53.52
193250,링크드,-30.203,2364.0,94.29,36.846,622.0,24.42
219420,링크제니시스,-7.681,1930.0,76.98,-105.694,2152.0,84.59
439090,마녀공장,21.827,486.0,19.35,16.99,827.0,32.48
027740,마니커,-2.009,1647.0,65.68,-508.729,2469.0,97.05
195500,마니커에프앤지,6.406,1035.0,41.26,82.671,379.0,14.86
357430,마스턴프리미어리츠,40.031,249.0,9.9,93.781,346.0,13.57
377480,마음AI,-23.96,2306.0,91.98,84.581,368.0,14.43
305090,마이크로디지탈,6.397,1036.0,41.3,-68.204,1958.0,76.96
098120,마이크로컨텍솔,7.478,970.0,38.67,37.357,617.0,24.22
424980,마이크로투나노,8.338,920.0,36.67,-24.048,1472.0,57.85
038290,마크로젠,2.239,1323.0,52.75,1427.798,21.0,0.79
001080,만호제강,-17.979,2214.0,88.31,148.467,241.0,9.44
267980,매일유업,1.596,1380.0,55.03,-2.621,1160.0,45.58
005990,매일홀딩스,2.039,1339.0,53.39,-4.812,1199.0,47.11
093520,매커스,13.776,690.0,27.49,2.041,1088.0,42.74
100590,머큐리,-12.575,2082.0,83.04,-117.941,2205.0,86.67
067280,멀티캠퍼스,-1.634,1621.0,64.64,,,
072870,메가스터디,24.567,426.0,16.96,129.546,266.0,10.42
215200,메가스터디교육,0.751,1461.0,58.26,-2.994,1169.0,45.93
133750,메가엠디,1.249,1417.0,56.5,-156.774,2293.0,90.13
446540,메가터치,5.682,1080.0,43.06,-1681.72,2521.0,99.1
235980,메드팩토,0.0,1523.0,60.73,-24.139,1474.0,57.92
041920,메디아나,-27.266,2338.0,93.26,-86.075,2062.0,81.05
014100,메디앙스,-25.805,2324.0,92.7,581.857,58.0,2.24
054180,메디콕스,13.901,686.0,27.33,-5.746,1217.0,47.82
086900,메디톡스,3.392,1251.0,49.88,17.471,824.0,32.36
078160,메디포스트,2.934,1282.0,51.12,93.168,349.0,13.68
138040,메리츠금융지주,-20.465,2258.0,90.06,8.706,957.0,37.59
408920,메쎄이상,32.005,319.0,12.69,53.094,500.0,19.62
021880,메이슨캐피탈,,,,-334.95,2429.0,95.48
140410,메지온,-72.85,2488.0,99.24,-1.305,1135.0,44.59
241770,메카로,62.906,146.0,5.79,-154.021,2287.0,89.89
090370,메타랩스,77.599,114.0,4.51,-17.037,1374.0,53.99
059210,메타바이오메드,13.159,715.0,28.49,60.238,462.0,18.13
118000,메타케어,17.101,602.0,23.98,57.435,476.0,18.68
058110,멕아이씨에스,-14.27,2125.0,84.76,-31.583,1599.0,62.84
017180,명문제약,9.952,850.0,33.88,100.124,335.0,13.13
009900,명신산업,-9.494,1980.0,78.97,-28.827,1560.0,61.31
012690,모나리자,-2.638,1682.0,67.08,-84.841,2052.0,80.65
005360,모나미,-5.919,1863.0,74.3,68.112,425.0,16.67
070960,모나용평,26.523,399.0,15.88,26.023,712.0,27.96
434480,모니터랩,5.093,1126.0,44.89,-9041.72,2543.0,99.96
080420,모다이노칩,-0.281,1546.0,61.65,137.952,250.0,9.79
417970,모델솔루션,5.122,1124.0,44.81,92.021,353.0,13.84
080160,모두투어,40.858,244.0,9.7,-59.746,1885.0,74.09
087260,모바일어플라이언스,-18.721,2231.0,88.99,114.909,298.0,11.68
101330,모베이스,3.078,1268.0,50.56,32.404,656.0,25.76
012860,모베이스전자,3.427,1247.0,49.72,23.929,742.0,29.14
363260,모비데이즈,55.845,165.0,6.54,-116.554,2198.0,86.39
348030,모비릭스,-38.321,2417.0,96.41,510.556,67.0,2.6
250060,모비스,-7.654,1929.0,76.94,12.201,893.0,35.08
288980,모아데이타,40.064,248.0,9.86,271.838,132.0,5.15
142760,모아라이프플러스,-14.336,2132.0,85.04,7.27,982.0,38.58
033200,모아텍,-4.296,1775.0,70.79,-3.86,1184.0,46.52
333050,모코엠시스,13.73,692.0,27.57,187.674,188.0,7.35
009680,모토닉,18.974,544.0,21.67,56.958,480.0,18.84
118990,모트렉스,10.518,814.0,32.44,-18.011,1391.0,54.66
463480,모티브링크,-25.542,2323.0,92.66,-61.906,1904.0,74.83
006920,모헨즈,-9.809,1991.0,79.41,-77.511,2014.0,79.16
009580,무림P&P,5.557,1090.0,43.46,214.146,165.0,6.45
001810,무림SP,9.113,888.0,35.4,-109.033,2172.0,85.37
009200,무림페이퍼,4.728,1156.0,46.09,31.881,659.0,25.87
033920,무학,3.743,1220.0,48.64,4.411,1035.0,40.66
008420,문배철강,-14.317,2131.0,85.0,-37.997,1677.0,65.91
279600,미디어젠,-5.771,1856.0,74.02,-11.339,1295.0,50.88
095500,미래나노텍,-10.333,2015.0,80.37,81.411,383.0,15.02
254490,미래반도체,28.152,369.0,14.68,8.793,952.0,37.4
025560,미래산업,24.391,429.0,17.08,-175.875,2326.0,91.43
218150,미래생명자원,4.061,1199.0,47.81,810.23,41.0,1.57
007120,미래아이앤지,-10.156,2008.0,80.09,-37.725,1674.0,65.79
396690,미래에셋글로벌리츠,14.243,674.0,26.86,48.561,527.0,20.68
357250,미래에셋맵스리츠,5.041,1133.0,45.17,-6.508,1233.0,48.45
100790,미래에셋벤처투자,7.752,954.0,38.03,-50.809,1802.0,70.82
085620,미래에셋생명,,,,-17.882,1388.0,54.54
006800,미래에셋증권,9.248,880.0,35.08,128.022,267.0,10.46
049950,미래컴퍼니,-38.544,2418.0,96.45,863.06,35.0,1.34
207760,미스터블루,-5.105,1822.0,72.67,-2051.021,2527.0,99.33
081660,미스토홀딩스,6.542,1020.0,40.66,18.883,801.0,31.46
002840,미원상사,3.425,1248.0,49.76,-10.846,1286.0,50.53
268280,미원에스씨,16.358,616.0,24.54,160.872,224.0,8.77
107590,미원홀딩스,7.54,966.0,38.51,47.987,534.0,20.96
