ticker,corp_name,ROE,ROE_순위,ROE_하위(%),영업이익률,영업이익률_순위,영업이익률_하위(%)
316140,우리금융지주,9.154,612.0,24.04,9.13,513.0,20.47
032820,우리기술,-4.085,1808.0,71.09,0.78,1561.0,62.38
041190,우리기술투자,24.886,94.0,3.66,91.38,2.0,0.04
115440,우리넷,23.782,105.0,4.09,15.25,241.0,9.6
046970,우리로,-12.044,2017.0,79.31,-6.34,1954.0,78.09
082850,우리바이오,3.162,1285.0,50.51,1.23,1501.0,59.98
215360,우리산업,12.493,390.0,15.3,2.93,1239.0,49.5
072470,우리산업홀딩스,0.673,1545.0,60.74,2.33,1336.0,53.38
073560,우리손에프앤지,5.283,1049.0,41.23,9.41,498.0,19.87
037400,우리엔터프라이즈,2.661,1336.0,52.52,1.29,1491.0,59.58
153490,우리이앤엘,6.428,905.0,35.56,4.68,981.0,39.18
101170,우림피티에스,-9.14,1960.0,77.07,-2.23,1786.0,71.37
006980,우성,10.291,536.0,21.05,1.42,1467.0,58.62
066590,우수AMS,8.276,693.0,27.22,2.56,1301.0,51.98
017370,우신시스템,30.177,50.0,1.93,6.4,758.0,30.27
103840,우양,-3.055,1760.0,69.2,0.26,1641.0,65.57
101970,우양에이치씨,17.188,216.0,8.46,16.96,189.0,7.52
046940,우원개발,0.71,1540.0,60.54,0.93,1542.0,61.62
215380,우정바이오,0.878,1530.0,60.15,4.13,1047.0,41.82
065680,우주일렉트로,8.435,680.0,26.71,11.42,378.0,15.07
105840,우진,7.804,754.0,29.62,11.44,375.0,14.95
018620,우진비앤지,-5.404,1850.0,72.74,0.53,1599.0,63.89
010400,우진아이엔에스,-26.312,2217.0,87.18,-12.98,2074.0,82.89
457550,우진엔텍,13.351,339.0,13.3,12.1,346.0,13.79
049800,우진플라임,2.257,1395.0,54.84,0.66,1583.0,63.25
016880,웅진,-2.721,1748.0,68.73,3.08,1211.0,48.38
095720,웅진씽크빅,-6.371,1878.0,73.84,1.07,1517.0,60.62
396470,워트,5.472,1019.0,40.05,13.37,310.0,12.36
005820,원림,3.152,1287.0,50.59,2.1,1373.0,54.86
307280,원바이오젠,15.277,272.0,10.66,21.05,108.0,4.28
032940,원익,8.123,710.0,27.89,6.72,721.0,28.79
240810,원익IPS,2.366,1381.0,54.29,1.42,1467.0,58.62
074600,원익QnC,11.404,459.0,18.02,10.16,450.0,17.95
104830,원익머트리얼즈,6.844,861.0,33.83,16.71,195.0,7.76
014190,원익큐브,2.535,1358.0,53.38,1.24,1499.0,59.9
217820,원익피앤이,-58.015,2411.0,94.81,-16.54,2137.0,85.41
030530,원익홀딩스,-4.72,1831.0,71.99,4.74,973.0,38.86
012620,원일특강,4.224,1165.0,45.79,3.16,1200.0,47.94
382840,원준,3.136,1290.0,50.71,8.29,577.0,23.03
336570,원텍,25.755,86.0,3.34,30.19,47.0,1.84
376980,원티드랩,-3.461,1781.0,70.02,-2.23,1786.0,71.37
008370,원풍,7.861,749.0,29.43,5.71,847.0,33.83
008290,원풍물산,-23.769,2187.0,86.0,-20.68,2180.0,87.13
101160,월덱스,23.779,106.0,4.13,22.92,86.0,3.4
336060,웨이버스,8.747,644.0,25.3,2.98,1233.0,49.26
095270,웨이브일렉트로,-11.894,2012.0,79.11,2.37,1328.0,53.06
289930,웨이비스,-21.937,2165.0,85.13,-16.53,2136.0,85.37
010600,웰바이오텍,-74.475,2454.0,96.5,-3.45,1844.0,73.69
065950,웰크론,-10.099,1977.0,77.73,0.66,1583.0,63.25
076080,웰크론한텍,-11.034,2000.0,78.64,0.74,1569.0,62.69
043590,웰킵스하이텍,-24.34,2195.0,86.31,-33.36,2259.0,90.28
196700,웹스,3.355,1256.0,49.37,9.06,517.0,20.63
069080,웹젠,8.754,642.0,25.22,25.4,72.0,2.84
053580,웹케시,6.988,838.0,32.93,18.72,153.0,6.08
479960,위너스,9.821,563.0,22.11,11.1,398.0,15.87
071460,위니아,0.0,1603.0,63.02,,,
377460,위니아에이드,-116.151,2496.0,98.15,-0.8,1718.0,68.65
044340,위닉스,-23.452,2184.0,85.88,-1.67,1761.0,70.37
330350,위더스제약,5.218,1054.0,41.42,5.51,878.0,35.07
348350,위드텍,6.008,958.0,37.65,2.21,1360.0,54.34
112040,위메이드,29.468,55.0,2.12,0.99,1532.0,61.22
101730,위메이드맥스,-5.371,1847.0,72.62,-10.79,2041.0,81.57
123420,위메이드플레이,10.132,547.0,21.48,0.88,1546.0,61.78
065370,위세아이텍,-1.288,1685.0,66.25,2.65,1285.0,51.34
038620,위즈코프,1.233,1494.0,58.73,2.67,1279.0,51.1
299900,위지윅스튜디오,-29.553,2254.0,88.63,-14.69,2099.0,83.89
036090,위지트,0.661,1547.0,60.82,3.87,1089.0,43.5
459100,위츠,4.66,1116.0,43.86,2.4,1322.0,52.82
136540,윈스테크넷,10.683,504.0,19.79,20.06,130.0,5.16
097800,윈팩,-53.144,2400.0,94.37,-31.39,2250.0,89.92
192390,윈하이텍,10.59,511.0,20.06,9.84,471.0,18.79
008600,윌비스,-28.275,2242.0,88.16,-5.77,1938.0,77.45
335870,윙스풋,3.921,1195.0,46.97,4.07,1060.0,42.34
900340,윙입푸드,7.043,831.0,32.65,10.34,432.0,17.23
033270,유나이티드,8.269,694.0,27.26,19.5,139.0,5.52
014830,유니드,7.96,736.0,28.91,8.59,550.0,21.95
446070,유니드비티플러스,3.309,1263.0,49.65,1.57,1443.0,57.66
036200,유니셈,7.005,836.0,32.85,4.57,990.0,39.54
018000,유니슨,-36.027,2318.0,91.15,-48.62,2326.0,92.96
000910,유니온,-49.623,2390.0,93.98,-5.25,1921.0,76.77
047400,유니온머티리얼,-117.427,2498.0,98.23,-15.23,2110.0,84.33
203450,유니온바이오메트릭스,12.097,419.0,16.44,5.01,943.0,37.66
011330,유니켐,-7.683,1911.0,75.14,-9.19,2008.0,80.25
077500,유니퀘스트,2.224,1396.0,54.88,4.81,962.0,38.42
011320,유니크,6.38,909.0,35.72,2.23,1356.0,54.18
086390,유니테스트,-20.572,2149.0,84.5,-25.36,2218.0,88.64
241690,유니테크노,8.011,726.0,28.52,7.72,625.0,24.95
142210,유니트론텍,16.074,245.0,9.6,5.07,931.0,37.19
389680,유디엠텍,-60.856,2421.0,95.2,-33.1,2257.0,90.2
088340,유라클,9.835,562.0,22.07,4.13,1047.0,41.82
048430,유라테크,9.571,585.0,22.97,5.22,909.0,36.31
206650,유바이오로직스,16.037,246.0,9.64,35.74,31.0,1.2
089850,유비벨록스,9.779,567.0,22.27,5.62,855.0,34.15
084440,유비온,-35.992,2317.0,91.11,-6.07,1942.0,77.61
032620,유비케어,-1.415,1695.0,66.64,2.71,1273.0,50.86
264450,유비쿼스,12.453,394.0,15.46,11.92,354.0,14.11
078070,유비쿼스홀딩스,6.091,948.0,37.25,11.42,378.0,15.07
002920,유성기업,-2.053,1725.0,67.82,-0.15,1677.0,67.01
024800,유성티엔에스,14.754,296.0,11.61,3.22,1191.0,47.58
000700,유수홀딩스,7.376,797.0,31.31,4.2,1036.0,41.38
054930,유신,17.783,199.0,7.79,1.71,1425.0,56.94
069330,유아이디,3.447,1247.0,49.02,0.46,1609.0,64.29
049520,유아이엘,16.65,226.0,8.85,4.96,950.0,37.94
003470,유안타증권,4.515,1135.0,44.61,3.49,1144.0,45.7
263770,유에스티,6.873,859.0,33.75,9.23,506.0,20.19
072130,유엔젤,6.346,914.0,35.92,1.49,1455.0,58.14
000220,유유제약,8.057,719.0,28.25,8.79,540.0,21.55
388720,유일로보틱스,-13.936,2054.0,80.76,1.12,1513.0,60.46
340930,유일에너테크,-51.626,2395.0,94.18,-28.02,2232.0,89.2
023410,유진기업,-9.619,1968.0,77.38,3.95,1079.0,43.1
056080,유진로봇,-8.556,1943.0,76.4,-16.22,2130.0,85.13
001200,유진증권,4.81,1103.0,43.35,3.53,1140.0,45.54
084370,유진테크,16.274,239.0,9.36,18.1,164.0,6.52
240600,유진테크놀로지,-6.822,1891.0,74.35,-12.64,2068.0,82.65
221800,유투바이오,-7.845,1918.0,75.41,-12.49,2065.0,82.53
179900,유티아이,-49.558,2389.0,93.94,-173.73,2439.0,97.48
263050,유틸렉스,-55.836,2406.0,94.61,-278.26,2463.0,98.44
000100,유한양행,2.595,1344.0,52.83,2.65,1285.0,51.34
003460,유화증권,3.495,1242.0,48.82,32.4,40.0,1.56
191410,육일씨엔에쓰,-2.11,1729.0,67.98,-1.27,1734.0,69.29
372170,윤성에프앤씨,20.697,134.0,5.23,11.76,364.0,14.51
146060,율촌,5.445,1021.0,40.13,6.6,737.0,29.43
008730,율촌화학,-2.857,1756.0,69.04,-4.02,1876.0,74.97
072770,율호,-22.594,2173.0,85.44,-2.17,1782.0,71.21
008250,이건산업,-0.977,1669.0,65.62,4.22,1035.0,41.34
039020,이건홀딩스,-4.372,1821.0,71.6,1.32,1485.0,59.34
025820,이구산업,9.611,581.0,22.82,5.33,895.0,35.75
067920,이글루,7.941,738.0,28.99,5.46,883.0,35.27
044960,이글벳,7.889,742.0,29.15,8.31,573.0,22.87
303530,이노뎁,-4.037,1807.0,71.05,-2.23,1786.0,71.37
296640,이노룰스,9.767,568.0,22.31,10.11,457.0,18.23
302430,이노메트리,-2.294,1733.0,68.14,-13.64,2085.0,83.33
214320,이노션,11.793,441.0,17.31,7.34,661.0,26.39
462350,이노스페이스,-104.192,2487.0,97.8,,,
274400,이노시뮬레이션,-26.105,2213.0,87.02,-51.55,2333.0,93.24
073490,이노와이어리스,1.714,1447.0,56.88,1.29,1491.0,59.58
215790,이노인스트루먼트,-63.87,2428.0,95.48,-66.68,2369.0,94.68
344860,이노진,5.792,985.0,38.71,7.05,685.0,27.35
088390,이녹스,-10.48,1985.0,78.05,11.54,369.0,14.71
272290,이녹스첨단소재,16.021,248.0,9.72,20.53,117.0,4.64
053350,이니텍,2.095,1407.0,55.31,0.59,1593.0,63.65
452400,이닉스,0.986,1517.0,59.64,-1.47,1745.0,69.73
264850,이랜시스,10.084,549.0,21.56,8.18,585.0,23.35
054210,이랜텍,0.127,1593.0,62.63,2.9,1244.0,49.7
009730,이렘,-32.83,2289.0,90.01,-4.3,1889.0,75.49
065440,이루온,11.718,446.0,17.51,4.52,995.0,39.74
088260,이리츠코크렙,3.505,1238.0,48.66,,,
139480,이마트,-4.245,1816.0,71.4,0.16,1651.0,65.97
115610,이미지스,-67.319,2436.0,95.79,-40.15,2294.0,91.68
131400,이브이첨단소재,-7.027,1894.0,74.47,3.13,1204.0,48.1
351330,이삭엔지니어링,-15.807,2079.0,81.75,-6.64,1962.0,78.41
080010,이상네트웍스,11.007,484.0,19.0,21.2,106.0,4.2
457190,이수스페셜티케미컬,9.704,573.0,22.5,4.28,1029.0,41.1
086890,이수앱지스,16.532,232.0,9.09,22.24,94.0,3.72
007660,이수페타시스,24.915,93.0,3.62,12.17,344.0,13.71
005950,이수화학,-15.841,2081.0,81.83,-2.69,1815.0,72.53
015020,이스타코,-12.394,2024.0,79.58,-28.6,2236.0,89.36
047560,이스트소프트,-16.59,2092.0,82.26,-13.13,2077.0,83.01
900110,이스트아시아홀딩스,1.732,1446.0,56.85,10.92,406.0,16.19
239340,이스트에이드,-21.159,2156.0,84.78,-29.3,2241.0,89.56
067010,이씨에스,4.749,1108.0,43.55,-3.67,1855.0,74.13
093230,이아이디,-5.217,1843.0,72.46,1.11,1515.0,60.54
456070,이엔셀,-35.296,2313.0,90.95,-217.54,2451.0,97.96
102710,이엔에프테크놀로지,7.746,765.0,30.06,10.19,447.0,17.83
074610,이엔플러스,-185.99,2520.0,99.1,-38.39,2284.0,91.28
041520,이엘씨,-0.147,1628.0,64.0,-16.02,2126.0,84.97
063760,이엘피,-2.076,1728.0,67.94,-14.99,2107.0,84.21
123570,이엠넷,6.151,941.0,36.98,13.1,316.0,12.59
083470,이엠앤아이,10.39,530.0,20.81,1.14,1510.0,60.34
095190,이엠코리아,-5.402,1848.0,72.66,1.81,1419.0,56.7
091120,이엠텍,-19.702,2138.0,84.07,-18.21,2161.0,86.37
102460,이연제약,1.665,1453.0,57.12,0.05,1662.0,66.41
039030,이오테크닉스,7.322,800.0,31.43,9.72,480.0,19.15
294090,이오플로우,-201.224,2522.0,99.17,,,
088290,이원컴포텍,-59.831,2417.0,95.04,4.71,977.0,39.02
084680,이월드,-8.775,1949.0,76.63,-0.39,1693.0,67.65
353810,이지바이오,25.687,89.0,3.46,8.43,564.0,22.51
350520,이지스레지던스리츠,12.834,365.0,14.32,,,
334890,이지스밸류플러스리츠,7.127,819.0,32.18,,,
099750,이지케어텍,3.504,1239.0,48.7,3.04,1218.0,48.66
377330,이지트로닉스,-6.442,1882.0,74.0,-11.02,2045.0,81.73
035810,이지홀딩스,3.14,1289.0,50.67,3.76,1105.0,44.14
092130,이크레더블,27.342,68.0,2.64,33.18,35.0,1.36
096040,이트론,-2.383,1737.0,68.29,-34.17,2265.0,90.52
134060,이퓨쳐,10.693,503.0,19.75,6.68,725.0,28.95
001840,이화공영,-127.38,2504.0,98.47,-37.63,2280.0,91.12
000760,이화산업,-0.131,1625.0,63.89,1.56,1444.0,57.7
024810,이화전기,-5.828,1865.0,73.33,2.61,1293.0,51.66
014990,인디에프,-3.517,1784.0,70.14,-0.72,1716.0,68.57
041830,인바디,12.49,393.0,15.42,17.97,167.0,6.64
352940,인바이오,1.573,1462.0,57.47,3.94,1080.0,43.14
101140,인바이오젠,10.645,506.0,19.87,-86.54,2395.0,95.72
079950,인베니아,-33.584,2296.0,90.28,-49.71,2328.0,93.04
389470,인벤티지랩,-91.934,2476.0,97.36,,,
277410,인산가,1.346,1483.0,58.3,2.5,1307.0,52.22
060150,인선이엔티,-5.66,1859.0,73.09,11.1,398.0,15.87
033230,인성정보,-11.41,2004.0,78.8,-1.32,1736.0,69.37
450520,인스웨이브,-4.357,1820.0,71.56,-11.82,2055.0,82.13
006490,인스코비,6.604,890.0,34.97,-3.77,1863.0,74.45
465480,인스피언,11.762,444.0,17.43,19.88,134.0,5.32
037330,인지디스플레,-1.191,1681.0,66.09,1.32,1485.0,59.34
100030,인지소프트,4.964,1083.0,42.56,5.62,855.0,34.15
023800,인지컨트롤스,4.053,1179.0,46.34,4.07,1060.0,42.34
034590,인천도시가스,8.85,632.0,24.82,2.06,1379.0,55.1
211050,인카금융서비스,50.839,16.0,0.59,10.37,430.0,17.15
083640,인콘,-3.616,1789.0,70.34,3.28,1179.0,47.1
064090,인크레더블버즈,28.587,58.0,2.24,-77.51,2387.0,95.4
216050,인크로스,8.303,690.0,27.1,20.55,116.0,4.6
049070,인탑스,3.077,1297.0,50.98,0.62,1590.0,63.53
119610,인터로조,0.104,1594.0,62.67,5.02,940.0,37.54
017250,인터엠,5.834,979.0,38.47,7.3,666.0,26.59
129260,인터지스,5.315,1044.0,41.03,3.4,1163.0,46.46
051370,인터플렉스,21.951,121.0,4.72,6.91,701.0,27.99
064290,인텍플러스,-23.415,2183.0,85.84,-18.58,2163.0,86.45
189300,인텔리안테크,-1.116,1676.0,65.89,-7.54,1982.0,79.21
287840,인투셀,-95.551,2480.0,97.52,-337.01,2473.0,98.84
150840,인트로메딕,-103.723,2486.0,97.76,-14.1,2093.0,83.65
048530,인트론바이오,-2.871,1757.0,69.08,-81.61,2391.0,95.56
023810,인팩,,,,3.55,1133.0,45.26
115310,인포바인,8.162,704.0,27.66,31.25,42.0,1.64
039290,인포뱅크,-4.995,1838.0,72.27,-3.75,1860.0,74.33
071200,인피니트헬스케어,28.355,61.0,2.36,13.68,295.0,11.76
101930,인화정공,18.676,176.0,6.88,11.06,402.0,16.03
249420,일동제약,-7.441,1904.0,74.86,2.13,1370.0,54.74
000230,일동홀딩스,26.225,78.0,3.03,-0.37,1692.0,67.61
013360,일성건설,-59.978,2419.0,95.12,-8.71,2003.0,80.05
003120,일성아이에스,3.41,1249.0,49.1,-13.79,2088.0,83.45
333430,일승,8.814,636.0,24.98,13.35,311.0,12.4
068330,일신바이오,6.487,897.0,35.25,20.91,112.0,4.44
003200,일신방직,3.243,1272.0,50.0,1.73,1424.0,56.9
007110,일신석재,2.447,1369.0,53.82,4.83,960.0,38.34
007570,일양약품,4.453,1144.0,44.96,4.09,1056.0,42.18
178780,일월지엠엘,31.956,41.0,1.57,10.29,438.0,17.47
008500,일정실업,74.886,5.0,0.16,7.64,633.0,25.27
019540,일지테크,16.49,233.0,9.13,3.23,1189.0,47.5
081000,일진다이아,2.541,1355.0,53.27,-2.96,1828.0,73.05
020760,일진디스플,18.621,178.0,6.96,1.56,1444.0,57.7
103590,일진전기,10.601,509.0,19.98,5.06,932.0,37.23
094820,일진파워,7.388,796.0,31.27,5.32,897.0,35.83
271940,일진하이솔루스,0.574,1556.0,61.17,-12.0,2059.0,82.29
015860,일진홀딩스,5.086,1072.0,42.13,4.03,1069.0,42.7
226320,잇츠한불,6.232,929.0,36.51,12.56,331.0,13.19
950140,잉글우드랩,15.39,267.0,10.46,10.32,436.0,17.39
049550,잉크테크,4.132,1170.0,45.99,3.67,1113.0,44.46
389020,자람테크놀로지,5.087,1070.0,42.05,1.65,1431.0,57.18
254120,자비스,4.252,1162.0,45.67,3.21,1196.0,47.78
043910,자연과환경,-3.944,1802.0,70.85,-5.2,1919.0,76.69
234920,자이글,-24.198,2191.0,86.15,-40.54,2299.0,91.88
289220,자이언트스텝,-33.529,2295.0,90.24,-34.52,2268.0,90.64
317400,자이에스앤디,0.91,1527.0,60.03,0.15,1654.0,66.09
033240,자화전자,4.26,1161.0,45.63,6.6,737.0,29.43
174880,장원테크,6.821,865.0,33.99,7.3,666.0,26.59
049630,재영솔루텍,6.339,916.0,36.0,9.0,522.0,20.83
417840,저스템,-4.465,1822.0,71.64,-11.91,2056.0,82.17
000950,전방,4.589,1127.0,44.3,-14.82,2104.0,84.09
079900,전진건설로봇,24.27,104.0,4.05,18.46,158.0,6.28
110020,전진바이오팜,36.398,34.0,1.3,6.01,809.0,32.31
208140,정다운,9.176,609.0,23.92,8.08,595.0,23.75
040420,정상제이엘에스,9.048,619.0,24.31,9.56,489.0,19.51
045510,정원엔시스,2.175,1399.0,55.0,0.8,1558.0,62.26
217190,제너셈,13.264,342.0,13.41,9.52,492.0,19.63
095700,제넥신,-22.81,2176.0,85.56,,,
072520,제넨바이오,-16.727,2095.0,82.38,,,
122310,제노레이,-2.806,1751.0,68.84,6.08,799.0,31.91
361390,제노코,-8.932,1955.0,76.87,-3.82,1868.0,74.65
225220,제놀루션,-8.579,1944.0,76.44,-128.42,2425.0,96.92
123330,제닉,44.901,23.0,0.87,12.07,348.0,13.87
381620,제닉스,15.618,259.0,10.15,6.78,713.0,28.47
159580,제로투세븐,0.616,1552.0,61.01,2.28,1345.0,53.74
147830,제룡산업,8.067,716.0,28.13,13.94,285.0,11.36
033100,제룡전기,49.718,18.0,0.67,37.24,27.0,1.04
079370,제우스,11.885,437.0,17.15,10.02,460.0,18.35
054950,제이브이엠,15.109,282.0,11.05,19.24,144.0,5.72
023440,제이스코홀딩스,-47.783,2383.0,93.71,-51.77,2337.0,93.4
090470,제이스텍,-3.735,1795.0,70.57,-9.09,2007.0,80.21
137950,제이씨케미칼,3.538,1234.0,48.51,2.91,1242.0,49.62
033320,제이씨현시스템,1.877,1430.0,56.22,1.38,1477.0,59.02
417500,제이아이테크,11.959,433.0,16.99,15.2,243.0,9.68
348950,제이알글로벌리츠,2.859,1315.0,51.69,,,
204270,제이앤티씨,-9.65,1972.0,77.54,-16.87,2144.0,85.69
127120,제이에스링크,-42.106,2353.0,92.53,-57.28,2356.0,94.16
194370,제이에스코퍼레이션,23.611,107.0,4.17,10.85,409.0,16.31
026040,제이에스티나,-3.579,1786.0,70.22,-3.5,1848.0,73.85
452160,제이엔비,5.469,1020.0,40.09,20.98,110.0,4.36
126880,제이엔케이글로벌,55.799,12.0,0.43,2.63,1288.0,51.46
322510,제이엘케이,-44.062,2368.0,93.12,-891.88,2500.0,99.92
033050,제이엠아이,7.027,832.0,32.69,5.03,937.0,37.43
094970,제이엠티,6.35,913.0,35.88,3.22,1191.0,47.58
418550,제이오,-5.669,1860.0,73.13,-6.58,1961.0,78.37
025620,제이준코스메틱,-27.271,2225.0,87.49,-34.74,2269.0,90.68
420570,제이투케이바이오,-6.8,1888.0,74.23,10.95,405.0,16.15
089790,제이티,6.704,877.0,34.46,1.29,1491.0,59.58
030000,제일기획,15.033,289.0,11.33,7.38,656.0,26.19
052670,제일바이오,-1.329,1688.0,66.37,-7.63,1983.0,79.25
271980,제일약품,-16.018,2084.0,81.94,-2.69,1815.0,72.53
412540,제일엠앤에스,-791.403,2542.0,99.96,-52.37,2340.0,93.52
001560,제일연마,6.159,940.0,36.94,7.02,689.0,27.51
199820,제일일렉트릭,7.432,790.0,31.04,4.78,969.0,38.7
038010,제일테크노스,17.022,221.0,8.65,11.25,387.0,15.43
002620,제일파마홀딩스,-15.815,2080.0,81.79,-1.48,1746.0,69.77
080220,제주반도체,11.322,466.0,18.29,5.9,822.0,32.83
006220,제주은행,1.85,1431.0,56.25,3.01,1227.0,49.02
089590,제주항공,6.844,861.0,33.83,4.13,1047.0,41.82
216080,제테마,-3.607,1788.0,70.3,6.0,810.0,32.35
337930,젝시믹스,20.185,144.0,5.63,9.17,511.0,20.39
229000,젠큐릭스,-30.839,2270.0,89.26,-166.14,2437.0,97.4
082270,젬백스,-127.304,2503.0,98.43,-61.15,2364.0,94.48
044060,조광ILI,-25.863,2211.0,86.94,3.86,1092.0,43.62
004910,조광페인트,8.748,643.0,25.26,0.97,1535.0,61.34
004700,조광피혁,2.577,1351.0,53.11,8.01,603.0,24.07
001550,조비,1.22,1497.0,58.85,4.71,977.0,39.02
462520,조선내화,2.874,1312.0,51.57,4.0,1071.0,42.78
120030,조선선재,10.73,498.0,19.55,17.06,184.0,7.32
034940,조아제약,-30.208,2259.0,88.83,-15.39,2113.0,84.45
067000,조이시티,-6.182,1874.0,73.68,8.13,591.0,23.59
018470,조일알미늄,5.618,1002.0,39.38,4.03,1069.0,42.7
002600,조흥,1.692,1449.0,56.96,4.87,955.0,38.14
185750,종근당,13.019,353.0,13.85,6.27,772.0,30.83
063160,종근당바이오,6.85,860.0,33.79,6.38,760.0,30.35
001630,종근당홀딩스,4.816,1101.0,43.27,3.71,1108.0,44.26
033340,좋은사람들,0.603,1553.0,61.05,1.44,1462.0,58.42
036930,주성엔지니어링,19.756,150.0,5.86,23.74,82.0,3.24
109070,주성코퍼레이션,18.745,174.0,6.81,5.47,882.0,35.23
044380,주연테크,-7.125,1898.0,74.63,-5.47,1932.0,77.21
072020,중앙백신,6.727,875.0,34.38,12.63,327.0,13.03
000440,중앙에너비스,-1.691,1707.0,67.11,-3.51,1849.0,73.89
051980,중앙첨단소재,-95.943,2482.0,97.6,-41.72,2306.0,92.16
228760,지노믹트리,-8.334,1936.0,76.12,-648.24,2492.0,99.6
314130,지놈앤컴퍼니,-25.26,2202.0,86.59,-87.22,2397.0,95.8
013890,지누스,-1.047,1675.0,65.85,-0.59,1707.0,68.21
389030,지니너스,-43.275,2361.0,92.84,-189.91,2445.0,97.72
263860,지니언스,20.333,142.0,5.55,19.84,136.0,5.4
303030,지니틱스,3.94,1193.0,46.89,0.52,1603.0,64.05
036180,지더블유바이텍,-42.686,2359.0,92.76,-38.53,2285.0,91.32
208350,지란지교시큐리티,-2.587,1744.0,68.57,4.04,1064.0,42.5
144510,지씨셀,-15.089,2068.0,81.31,-11.46,2050.0,81.93
358570,지아이이노베이션,-116.688,2497.0,98.19,,,
382480,지아이텍,6.434,904.0,35.52,8.06,598.0,23.87
382800,지앤비에스 에코,12.333,403.0,15.81,16.46,202.0,8.04
051160,지어소프트,13.466,328.0,12.86,5.32,897.0,35.83
053050,지에스이,3.811,1208.0,47.48,3.15,1202.0,48.02
119850,지엔씨에너지,27.342,68.0,2.64,14.01,280.0,11.16
065060,지엔코,-6.422,1881.0,73.96,-3.24,1838.0,73.45
204840,지엘팜텍,-14.632,2059.0,80.96,-6.79,1964.0,78.49
013870,지엠비코리아,5.331,1041.0,40.91,3.12,1205.0,48.14
071320,지역난방공사,9.624,580.0,22.78,9.19,509.0,20.31
311320,지오엘리먼트,5.82,983.0,38.63,11.87,358.0,14.27
388050,지투파워,12.217,414.0,16.25,6.62,733.0,29.27
088790,진도,0.845,1535.0,60.35,2.59,1296.0,51.78
018120,진로발효,12.57,384.0,15.07,11.37,382.0,15.23
109820,진매트릭스,-17.69,2110.0,82.97,-16.39,2132.0,85.21
086060,진바이오텍,5.772,989.0,38.87,4.63,985.0,39.34
036890,진성티이씨,8.479,673.0,26.44,6.26,775.0,30.95
363250,진시스템,-36.255,2321.0,91.27,-837.58,2499.0,99.88
003780,진양산업,16.553,231.0,9.05,9.29,504.0,20.11
007370,진양제약,28.465,59.0,2.28,10.33,433.0,17.27
010640,진양폴리우레탄,9.742,571.0,22.42,7.35,659.0,26.31
100250,진양홀딩스,4.815,1102.0,43.31,1.71,1425.0,56.94
051630,진양화학,-12.581,2028.0,79.74,-16.88,2145.0,85.73
272450,진에어,51.15,15.0,0.55,11.16,395.0,15.75
285800,진영,-8.599,1945.0,76.48,-8.59,2002.0,80.01
011000,진원생명과학,-49.252,2388.0,93.9,-120.49,2421.0,96.76
002780,진흥기업,0.813,1536.0,60.39,-0.65,1712.0,68.41
085660,차바이오텍,-2.116,1730.0,68.02,-5.71,1935.0,77.33
261780,차백신연구소,-32.114,2281.0,89.69,,,
351870,차이커뮤니케이션,-0.72,1657.0,65.15,6.04,802.0,32.03
009310,참엔지니어링,-34.89,2308.0,90.76,-55.22,2350.0,93.92
094850,참좋은여행,3.651,1219.0,47.92,2.47,1312.0,52.42
004650,창해에탄올,9.404,597.0,23.45,12.65,326.0,12.99
278280,천보,-8.445,1939.0,76.24,-15.7,2118.0,84.65
000650,천일고속,-25.325,2204.0,86.66,-11.78,2054.0,82.09
362320,청담글로벌,4.267,1160.0,45.59,2.93,1239.0,49.5
066360,체리부로,-8.393,1937.0,76.16,0.75,1568.0,62.65
033250,체시스,16.898,222.0,8.69,5.18,912.0,36.43
047820,초록뱀미디어,14.568,301.0,11.8,-7.32,1974.0,78.89
094360,칩스앤미디어,13.459,330.0,12.94,19.51,138.0,5.48
016920,카스,1.953,1420.0,55.82,2.31,1339.0,53.5
284620,카이노스메드,-112.637,2494.0,98.07,,,
035720,카카오,-1.164,1679.0,66.01,5.85,828.0,33.07
293490,카카오게임즈,,,,3.05,1215.0,48.54
323410,카카오뱅크,6.953,844.0,33.16,20.6,115.0,4.56
377300,카카오페이,-1.12,1677.0,65.93,-7.5,1980.0,79.13
140430,카티스,-19.15,2130.0,83.75,5.03,937.0,37.43
042000,카페24,12.043,428.0,16.8,10.56,420.0,16.75
006380,카프로,0.0,1603.0,63.02,-457.91,2481.0,99.16
313760,캐리,-78.93,2462.0,96.81,-49.16,2327.0,93.0
317530,캐리소프트,-54.816,2404.0,94.53,-63.6,2365.0,94.52
071850,캐스텍코리아,-12.276,2022.0,79.5,-6.32,1953.0,78.05
210120,캔버스엔,-34.959,2309.0,90.79,-53.17,2343.0,93.64
050110,캠시스,-24.223,2192.0,86.19,-3.1,1833.0,73.25
452300,캡스톤파트너스,5.783,987.0,38.79,22.65,91.0,3.6
451760,컨텍,-12.841,2032.0,79.9,-17.66,2155.0,86.13
900310,컬러레이,0.32,1584.0,62.27,0.41,1615.0,64.53
078340,컴투스,-13.293,2043.0,80.33,0.88,1546.0,61.78
063080,컴투스홀딩스,-17.501,2109.0,82.93,-33.86,2263.0,90.44
307930,컴퍼니케이,2.852,1316.0,51.73,21.64,102.0,4.04
079190,케스피온,-18.997,2129.0,83.71,-16.48,2135.0,85.33
263700,케어랩스,-30.251,2260.0,88.87,-5.36,1926.0,76.97
